candidate_id,theme,query,document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,review_required,review_reasons,text_file,matched_text,context,candidate_status,reviewer_notes
cand_001145,institutions_and_places,Michigan,fbimichigan_witness_interview_memo_paid_by_registration_others_falsified_655091bd2462,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Paid By Registration Others Falsified RELEASE MARKED.pdf,655091bd2462db82495e70371c8a82a11d16f3383e2885c5e3eafca0e8fca859,1,ocr,89.87593052109182,False,,page_text\fbimichigan_witness_interview_memo_paid_by_registration_others_falsified_655091bd2462\page_0001.txt,Michigan,"t paid. She was not offered any bonuses. There were no incentives or opportunities to work in other cities or states. She was not aware of anyone giving anything to people they approached in return for completing a voter registration application. Most of the employees submitted voter registrations with false Investigationon 12/12/2023 at Muskegon, Michigan, United States (Phone) File# S6D-DE-3407960 Date drafted 12/14/2023 by P| This document contains neither recommendations nor conclusions of the FBI. It is the property of the FBI and is loaned to your agency; it and its contents are not to be distributed outside your agency.",not_reviewed,
cand_001146,institutions_and_places,Michigan,fbimichigan_witness_interview_memo_probably_forged_memos_release_marked_53ae802c4699,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Probably Forged Memos RELEASE MARKED.pdf,53ae802c46991ee0a0a854e1554e53be233dd0ff7ea3cc23c185fc81c39592cb,1,ocr,91.01041666666667,False,,page_text\fbimichigan_witness_interview_memo_probably_forged_memos_release_marked_53ae802c4699\page_0001.txt,Michigan,"ha probably did at some point during the employment. He believed people would fake signatures. [Agent_Note. Agent sent photo of the canvasser contract to his cell phone number a The canvasser contract will be maintained in the attache : confirmed the canvasser contract contained his handwriting and his si e. Investigationon 12/14/2023 at Muskegon, Michigan, United States (Phone) File# I6D-DE-3407960 Date drafted 12/18/2023 by Po This document contains neither recommendations nor conclusions of the FBI. It is the property of the FBI and is loaned to your agency; it and its contents are not to be distributed outside your agency.",not_reviewed,
cand_001147,institutions_and_places,Michigan,fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Widespread Fake Registrations RELEASE MARKED.pdf,16798ea6bfabe9c552b30cf5bd4726050ef03aafec079ab622a3b10d2ddf6c4c,2,ocr,88.4375,False,,page_text\fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab\page_0002.txt,Michigan,"she could think of for e social security number ut not to use her own social security number or date of birth. pe was _ told b z or a: could make up names or use anyone else’s name. iy return To e office at the end of her shift and fill in enou ank sheets with made-up people so that she reached her daily quota. eee that she filled out all of the ""Michigan-issued driver's license/Michigan-issued state ID card #"" and ""personal information"" sections of the 22 reviewed voter registration applications, except for mz and mz "" a signed all of the remaining 20 reviewed voter registration a ications except . wou V 1 Vv t the office for i she turned them_in. often helped P| fill in e lrabricated applications",not_reviewed,
cand_001148,institutions_and_places,Michigan,fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Widespread Fake Registrations RELEASE MARKED.pdf,16798ea6bfabe9c552b30cf5bd4726050ef03aafec079ab622a3b10d2ddf6c4c,2,ocr,88.4375,False,,page_text\fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab\page_0002.txt,Michigan,"security number ut not to use her own social security number or date of birth. pe was _ told b z or a: could make up names or use anyone else’s name. iy return To e office at the end of her shift and fill in enou ank sheets with made-up people so that she reached her daily quota. eee that she filled out all of the ""Michigan-issued driver's license/Michigan-issued state ID card #"" and ""personal information"" sections of the 22 reviewed voter registration applications, except for mz and mz "" a signed all of the remaining 20 reviewed voter registration a ications except . wou V 1 Vv t the office for i she turned them_in. often helped P| fill in e lrabricated applications. O | the forms were sent to the",not_reviewed,
cand_001149,institutions_and_places,Michigan,fbimichigan_worker_interview_sit_in_car_fake_registrations_release_marke_8ddf39c5c185,3. MichiganVoterRegistrationInvestigation\FBIMichigan Worker Interview Sit In Car Fake Registrations RELEASE MARKED.pdf,8ddf39c5c1853fa1897c35d05ba43a2c314a497874103befadd22713c81c41f6,1,ocr,87.35609756097561,False,,page_text\fbimichigan_worker_interview_sit_in_car_fake_registrations_release_marke_8ddf39c5c185\page_0001.txt,Michigan,"irlfriend who reminded him about the job. s friend, worked for the company and told e should join him. Said you can just make up names on the r get paid. a W 1 y the hour, not by the signature; he could not remember Now ne got paid. After about one week, | quit the job. P| never collected any names; he would Investigationon 12/13/2023 at Muskegon, Michigan, United States (Phone) File# I6D-DE-3407960 Date drafted 12/14/2023 This document contains neither recommendations nor conclusions of the FBI. It is the property of the FBI and is loaned to your agency; it and its contents are not to be distributed outside your agency.",not_reviewed,
cand_001150,institutions_and_places,Michigan,pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,3,ocr,91.72340425531915,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0003.txt,Michigan,"and same/similar handwriting on multiple applications. These applications came from the same compan nd from either ctober 8, 2020, ame in person to drop off more applications. These applications contained similar issues and were from BE identified she worked for Ph al total about 8,000 to 10,000 applications were mail Muskegon City Police and the Michigan State Police / Michigan Attorney General's Office subsequently opened an investigation into n October 29, 2020, The Michigan State Police executed a search warrant at Special Agents and iE were able to view to site during the search and noted a number of boxes with ""blue cards"" or some other re-loadable debit cards. Subsequent interviews conducted",not_reviewed,
cand_001151,institutions_and_places,Michigan,pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,3,ocr,91.72340425531915,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0003.txt,Michigan,"iting on multiple applications. These applications came from the same compan nd from either ctober 8, 2020, ame in person to drop off more applications. These applications contained similar issues and were from BE identified she worked for Ph al total about 8,000 to 10,000 applications were mail Muskegon City Police and the Michigan State Police / Michigan Attorney General's Office subsequently opened an investigation into n October 29, 2020, The Michigan State Police executed a search warrant at Special Agents and iE were able to view to site during the search and noted a number of boxes with ""blue cards"" or some other re-loadable debit cards. Subsequent interviews conducted by Michigan State Polic",not_reviewed,
cand_001152,institutions_and_places,Michigan,pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,3,ocr,91.72340425531915,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0003.txt,Michigan,"2020, ame in person to drop off more applications. These applications contained similar issues and were from BE identified she worked for Ph al total about 8,000 to 10,000 applications were mail Muskegon City Police and the Michigan State Police / Michigan Attorney General's Office subsequently opened an investigation into n October 29, 2020, The Michigan State Police executed a search warrant at Special Agents and iE were able to view to site during the search and noted a number of boxes with ""blue cards"" or some other re-loadable debit cards. Subsequent interviews conducted by Michigan State Police indicated|fiiMfused these cards to pay workers bringing in voter applications. Gs in the Eastern Di",not_reviewed,
cand_001153,institutions_and_places,Michigan,pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,3,ocr,91.72340425531915,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0003.txt,Michigan,"te Police / Michigan Attorney General's Office subsequently opened an investigation into n October 29, 2020, The Michigan State Police executed a search warrant at Special Agents and iE were able to view to site during the search and noted a number of boxes with ""blue cards"" or some other re-loadable debit cards. Subsequent interviews conducted by Michigan State Police indicated|fiiMfused these cards to pay workers bringing in voter applications. Gs in the Eastern District of Michigan, Muskegon is in the Western District of Michigan. If you have any further questions, please let me know. V/r",not_reviewed,
cand_001154,institutions_and_places,Michigan,pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,3,ocr,91.72340425531915,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0003.txt,Michigan,"ice executed a search warrant at Special Agents and iE were able to view to site during the search and noted a number of boxes with ""blue cards"" or some other re-loadable debit cards. Subsequent interviews conducted by Michigan State Police indicated|fiiMfused these cards to pay workers bringing in voter applications. Gs in the Eastern District of Michigan, Muskegon is in the Western District of Michigan. If you have any further questions, please let me know. V/r",not_reviewed,
cand_001155,institutions_and_places,Michigan,pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,3,ocr,91.72340425531915,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0003.txt,Michigan,"nd iE were able to view to site during the search and noted a number of boxes with ""blue cards"" or some other re-loadable debit cards. Subsequent interviews conducted by Michigan State Police indicated|fiiMfused these cards to pay workers bringing in voter applications. Gs in the Eastern District of Michigan, Muskegon is in the Western District of Michigan. If you have any further questions, please let me know. V/r",not_reviewed,
cand_001156,institutions_and_places,Michigan,pin_gbi_declination_release_marked_093a4153b77f,3. MichiganVoterRegistrationInvestigation\PIN GBI Declination - RELEASE MARKED.pdf,093a4153b77feddf475a6ad9aaf3bd8e2e2f4d8c00cd516b319d0c3f18516302,1,ocr,91.25149700598803,False,,page_text\pin_gbi_declination_release_marked_093a4153b77f\page_0001.txt,Michigan,"APPROVED FOR PUBLIC RELEASE BY COUNSEL TO THE PRESIDENT WARRINGTON on 10 July 2026 [EXTERNAL EMAIL] - RE: Thu 11/4/2021 9:07 AM To: E) (FBI) lO ox AMIW) | understand, based on previous calls with you and the USAO in the Western District of Michigan copied here) and other information provided by both, that your respective offices have evaluated the matter and are not seeking further investigative or prosecutive action at this time. Based on the information provided previously, PIN agrees with that conclusion. Please let me know if you have any questions or issues to discuss further. Thank you",not_reviewed,
cand_001157,institutions_and_places,Michigan,pin_gbi_declination_release_marked_093a4153b77f,3. MichiganVoterRegistrationInvestigation\PIN GBI Declination - RELEASE MARKED.pdf,093a4153b77feddf475a6ad9aaf3bd8e2e2f4d8c00cd516b319d0c3f18516302,1,ocr,91.25149700598803,False,,page_text\pin_gbi_declination_release_marked_093a4153b77f\page_0001.txt,Michigan,"ion at this time. Based on the information provided previously, PIN agrees with that conclusion. Please let me know if you have any questions or issues to discuss further. Thank you. Sent: October : To: (CRM) Subject: Hello lll We previously discussed the current state of the vestigation, the results of our financial review, and the content of the Michigan Attorney General's Office casefile that was provided to us. Would you be able to provide an undated letter regarding DOJ/PIN's view on concurrence/nonconcurrence? Please don't hesitate to call with any questions or if you need additional information. i",not_reviewed,
cand_001158,institutions_and_places,China,cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a,2. ChinaAcquisitionExploitationAmericanVoterData\CIA Wire Memo Summer 2020 DECLASS_REDACTED.pdf,1be94e7fa86a729a2c16266fd32ed1947793903b5fa50577c9648c697dc0c48b,1,ocr,77.50583657587549,False,,page_text\cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a\page_0001.txt,China,"DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 July 2026 __ ASN WiRe or eee Mag China: Cyber Activities Probably Prelude to Election Espionage Ee China is probing the presidential campaign for opportunities to tailor collection and gather insight on policy positions . on US-Chinese issues. US policy on China is a longstanding high a4 collection priority for Beijing, and Chinese cyber actors have conducted p= ; such activity in ever",not_reviewed,
cand_001159,institutions_and_places,China,cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a,2. ChinaAcquisitionExploitationAmericanVoterData\CIA Wire Memo Summer 2020 DECLASS_REDACTED.pdf,1be94e7fa86a729a2c16266fd32ed1947793903b5fa50577c9648c697dc0c48b,1,ocr,77.50583657587549,False,,page_text\cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a\page_0001.txt,China,"DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 July 2026 __ ASN WiRe or eee Mag China: Cyber Activities Probably Prelude to Election Espionage Ee China is probing the presidential campaign for opportunities to tailor collection and gather insight on policy positions . on US-Chinese issues. US policy on China is a longstanding high a4 collection priority for Beijing, and Chinese cyber actors have conducted p= ; such activity in every US presidential election campaign since at least 2008, Lian = 3C",not_reviewed,
cand_001160,institutions_and_places,China,cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a,2. ChinaAcquisitionExploitationAmericanVoterData\CIA Wire Memo Summer 2020 DECLASS_REDACTED.pdf,1be94e7fa86a729a2c16266fd32ed1947793903b5fa50577c9648c697dc0c48b,1,ocr,77.50583657587549,False,,page_text\cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a\page_0001.txt,China,"DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 July 2026 __ ASN WiRe or eee Mag China: Cyber Activities Probably Prelude to Election Espionage Ee China is probing the presidential campaign for opportunities to tailor collection and gather insight on policy positions . on US-Chinese issues. US policy on China is a longstanding high a4 collection priority for Beijing, and Chinese cyber actors have conducted p= ; such activity in every US presidential election campaign since at least 2008, Lian = 3CCO"" LING 10 A ES iF li RN | Air A'm& = ee a open-source reporting. J FL RRR HEED aN — EE Since ME 2018, Chinese cyber actors known in vote & a the private sec",not_reviewed,
cand_001161,institutions_and_places,China,cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a,2. ChinaAcquisitionExploitationAmericanVoterData\CIA Wire Memo Summer 2020 DECLASS_REDACTED.pdf,1be94e7fa86a729a2c16266fd32ed1947793903b5fa50577c9648c697dc0c48b,1,ocr,77.50583657587549,False,,page_text\cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a\page_0001.txt,China,"c ee ornare oe ee Ges As the 2020 election approaches, the IC has detected Chinese State-sponsored cyber actors targeting the former Vice President's presidential campaign, probably to gather intelligence that could enable future operations, the first instance this election cycle that we have seen them directly targeting a US presidential campaign China has also conducted cyber espionage against other US election- OC? 6S ET The 'C assesses that China does not currently intend to covertly interfere to try to sway the outcome of the election, although this activity could enable such operations, if Beijing made a decision to do so. — Mig As of 20 May, APT31 actors had sent spear-phishing e-mails con",not_reviewed,
cand_001162,institutions_and_places,China,cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a,2. ChinaAcquisitionExploitationAmericanVoterData\CIA Wire Memo Summer 2020 DECLASS_REDACTED.pdf,1be94e7fa86a729a2c16266fd32ed1947793903b5fa50577c9648c697dc0c48b,1,ocr,77.50583657587549,False,,page_text\cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a\page_0001.txt,China,"cyber actors targeting the former Vice President's presidential campaign, probably to gather intelligence that could enable future operations, the first instance this election cycle that we have seen them directly targeting a US presidential campaign China has also conducted cyber espionage against other US election- OC? 6S ET The 'C assesses that China does not currently intend to covertly interfere to try to sway the outcome of the election, although this activity could enable such operations, if Beijing made a decision to do so. — Mig As of 20 May, APT31 actors had sent spear-phishing e-mails containing tracking links to the G-mail accounts of staffers associated with a presidential C3615, aie",not_reviewed,
cand_001163,institutions_and_places,China,cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a,2. ChinaAcquisitionExploitationAmericanVoterData\CIA Wire Memo Summer 2020 DECLASS_REDACTED.pdf,1be94e7fa86a729a2c16266fd32ed1947793903b5fa50577c9648c697dc0c48b,2,ocr,75.8273092369478,False,,page_text\cia_wire_memo_summer_2020_declass_redacted_1be94e7fa86a\page_0002.txt,China,Seed a a laces ea Lae elated an ati ASN (7S eS ee a eS a ee + ee a Se ee ee ET /ViRe [J China: Cyber Activities Probably Prelude... Internet activity and system information that the operators can use to exploit the accounts and identify other targets of interest. — Sigg Knowledge of a campaign official's operating system and software would allow cyber actors to determine whether they could quickly exploit known vulnerabilities or if they n,not_reviewed,
cand_001164,institutions_and_places,China,email_everyone_s_favorite_topic_23dec2021_declass_redacted_efa073c1baba,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_Everyone's favorite topic 23DEC2021 - DECLASS_REDACTED.pdf,efa073c1baba2f629a41e0c29841a15acf00dc1b7c4ea62fa9e0b208a69619fe,1,ocr,90.81854838709677,False,,page_text\email_everyone_s_favorite_topic_23dec2021_declass_redacted_efa073c1baba\page_0001.txt,China,"nes favorite topic Date: Thursday, December 23, 2021 12:52:29 PM Classification: x Classified By: Derived From: Declassify On: Take a minute and read through this report. It cites some of the same intel and logic used in 2020 to say that these same units were NOT engaged in election influence but were instead only issue- focused, to now argue that China |S influencing the [ election. The regional influence, focus on issues, etc. They literally cite as support for their argument some of the same reporting used in the mainline assessment in our minority report. For example, they cite activity as being “the Chinese military’ even though in 2020 the IC said we didn’t know who it was. This report desc",not_reviewed,
cand_001165,institutions_and_places,China,email_everyone_s_favorite_topic_23dec2021_declass_redacted_efa073c1baba,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_Everyone's favorite topic 23DEC2021 - DECLASS_REDACTED.pdf,efa073c1baba2f629a41e0c29841a15acf00dc1b7c4ea62fa9e0b208a69619fe,1,ocr,90.81854838709677,False,,page_text\email_everyone_s_favorite_topic_23dec2021_declass_redacted_efa073c1baba\page_0001.txt,China,"rizes it as an election-influence unit and attributes it to the Chinese Government. That's a weird coincidence, and one we should highlight for oversight. 2 a We should consider how this looks and on what logical, non-partisan basis the IC makes calls one way or the other. Why is this unit engaged in election influence in the EE anc Ii “to promote China’s interests” but when they do it here it’s “issue influence” but somehow not election- related? /t’s the same personnel doing the same kind of activity. National Intelligence Officer - Cyber ODNI/National Intelligence Council Secure: Unclass: as Classification: x",not_reviewed,
cand_001166,institutions_and_places,China,email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182,1. Vulnerabilities in Voting and Counting Systems\EMAIL_ICA.CommentsReMinorityView_30DEC2020_DECLASS REDACTED.pdf,d393d981518232384b3ca27d077ee5337876d873bd0399a07f98f8e1f5cc432b,2,ocr,94.82619647355163,False,,page_text\email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182\page_0002.txt,China,"In the first para, the NIO notes that China’s leaders also “intended” some of Beijing’s efforts to indirectly affect US candidates, etc. The IC has repeatedly stated, based on a body of intelligence, there is no evidence of said intention, though we note there was an awareness of this potential effect. To state this as bluntly as the NIO does, without evidence to support this claim, is extr",not_reviewed,
cand_001167,institutions_and_places,China,email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182,1. Vulnerabilities in Voting and Counting Systems\EMAIL_ICA.CommentsReMinorityView_30DEC2020_DECLASS REDACTED.pdf,d393d981518232384b3ca27d077ee5337876d873bd0399a07f98f8e1f5cc432b,2,ocr,94.82619647355163,False,,page_text\email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182\page_0002.txt,China,"ed sourcing chains, and minimal track records of reporting is given the same weight as signals intelligence of identified senior Chinese diplomatic and intelligence figures, as well as clandestine reporting of decision making in Beijing from sources with established records of reporting that is generally reliable. In the last tic, the NIO assesses China “may” also have encouraged protests. There is no evidence of this in the reporting, and the citations associated with this tic certainly do not support this assessment. This is highly misleading and a misrepresentation of the underlying reports. The final para in the dissent argues that we have collection gaps on the entities that would probably e",not_reviewed,
cand_001168,institutions_and_places,China,email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182,1. Vulnerabilities in Voting and Counting Systems\EMAIL_ICA.CommentsReMinorityView_30DEC2020_DECLASS REDACTED.pdf,d393d981518232384b3ca27d077ee5337876d873bd0399a07f98f8e1f5cc432b,2,ocr,94.82619647355163,False,,page_text\email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182\page_0002.txt,China,ns associated with this tic certainly do not support this assessment. This is highly misleading and a misrepresentation of the underlying reports. The final para in the dissent argues that we have collection gaps on the entities that would probably execute influence operations. This point appears to acknowledge that IC collection demonstrated that China’s leaders practiced restraint and did not intend to influence the outcome of the election and instead focuses on where collection gaps might miss evidence of the execution of influence ops. This shift in focus by the NIO is inconsistent with earlier portions of the dissent argumentation and argues that US collection did not find what China has act,not_reviewed,
cand_001169,institutions_and_places,China,email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182,1. Vulnerabilities in Voting and Counting Systems\EMAIL_ICA.CommentsReMinorityView_30DEC2020_DECLASS REDACTED.pdf,d393d981518232384b3ca27d077ee5337876d873bd0399a07f98f8e1f5cc432b,2,ocr,94.82619647355163,False,,page_text\email_ica_commentsreminorityview_30dec2020_declass_redacted_d393d9815182\page_0002.txt,China,"ed that China’s leaders practiced restraint and did not intend to influence the outcome of the election and instead focuses on where collection gaps might miss evidence of the execution of influence ops. This shift in focus by the NIO is inconsistent with earlier portions of the dissent argumentation and argues that US collection did not find what China has actually done. As we’ve said before, citing the absence of evidence is an absolute red line for us. Thanks again for all the work on this fll .. we will continue to stand by for any additional drafts, etc. On a more positive note, the Iran section edits are much improved and we greatly appreciate you working with us on this! | am out of the of",not_reviewed,
cand_001170,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,1,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0001.txt,China,"NCE COUNCIL ASSESSMENT 1111111111 I 9 August 2020 NICA 2020-06885D - Foreign Threats to 2020 US Federal Elections (U) Key Takeaways - Scope Note: This is a downgraded version of a paper originally published on 19 August, 2020, and includes information current as of that date. This paper updates NICM 2020-32, and NICM 2020-033, which also addresses China's broader influence efforts. This paper does not make assessments about the impact of these efforts on the US. It also does not discuss efforts that the IC cannot attribute to foreign actors, (U) Ahead of the 2020 US elections, foreign states will continue to use covert and overt influence measures in their attempts to sway US voters' preferences",not_reviewed,
cand_001171,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,1,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0001.txt,China,"nd undermine the American people's confidence in our democratic processes. • - Foreign states or other actors may seek to compromise our election infrastrncture for a range of possible purposes, such as interfering with the voting process, stealing sensitive data, or calling into question the validity of the election results. We judge that Russia, China, Iran, as well as many nonstate actors, have the capability to conduct such activities, although it would be difficult for them to manipulate voting processes at scale and without detection. We are primarily concerned about ongoing and potential influence activity by Russia, China, and Iran. • We assess that Russia is using a range of measures pri",not_reviewed,
cand_001172,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,1,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0001.txt,China,"uestion the validity of the election results. We judge that Russia, China, Iran, as well as many nonstate actors, have the capability to conduct such activities, although it would be difficult for them to manipulate voting processes at scale and without detection. We are primarily concerned about ongoing and potential influence activity by Russia, China, and Iran. • We assess that Russia is using a range of measures primarily to denigrate former Vice President Eiden and what it sees as an anti-Russia establishment. For example, it is directing or encouraging proxies to spread claims about Vice President Eiden. Some Kremlin- linked actors are also seeking to boost President Trnmp's candidacy on so",not_reviewed,
cand_001173,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,1,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0001.txt,China,"ussia establishment. For example, it is directing or encouraging proxies to spread claims about Vice President Eiden. Some Kremlin- linked actors are also seeking to boost President Trnmp's candidacy on social media. More broadly, Moscow's efforts seek to amplify social discord in the US and undermine Washington's global standing. • We assess that China prefers that President Trnmp be defeated; in the past few months it has stepped up public rhetoric criticizing his Administration, which it recognizes may affect the election. Although■■■■■■ Beijing did not intend to try to affect the election, online- influence, and collecting {U) This assessmem was prepared under rite auspices ofrhe National Inr",not_reviewed,
cand_001174,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,3,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0003.txt,China,"his effo11. In July, a commercial cybersecurity company believed- may have targeted a US political organization, probably unsuccessfully, though we cannot independently attribute the activity. Russia for years has targeted and collected information about current and former US Government officials, which it could leak to the public at any time. (U) China We assess that China prefers that the President--whom Beijing sees as unpredictable and tough on China-does not win reelection. Although Beijing did not intend to try to affect the election, online­ injluence, and collecting derogatory information about US public officials DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026 DECLASSIFIED BY PRESIDENT TR",not_reviewed,
cand_001175,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,3,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0003.txt,China,"a commercial cybersecurity company believed- may have targeted a US political organization, probably unsuccessfully, though we cannot independently attribute the activity. Russia for years has targeted and collected information about current and former US Government officials, which it could leak to the public at any time. (U) China We assess that China prefers that the President--whom Beijing sees as unpredictable and tough on China-does not win reelection. Although Beijing did not intend to try to affect the election, online­ injluence, and collecting derogatory information about US public officials DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026 DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026",not_reviewed,
cand_001176,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,3,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0003.txt,China,"nization, probably unsuccessfully, though we cannot independently attribute the activity. Russia for years has targeted and collected information about current and former US Government officials, which it could leak to the public at any time. (U) China We assess that China prefers that the President--whom Beijing sees as unpredictable and tough on China-does not win reelection. Although Beijing did not intend to try to affect the election, online­ injluence, and collecting derogatory information about US public officials DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026 DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026",not_reviewed,
